{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '421756', 'exec_time_s': 6.931354749999969}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '421756', 'exec_time_s': 3.629205000000013}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1108307', 'exec_time_s': 4.977496125000016}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1108307', 'exec_time_s': 4.210181416000012}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1108307', 'exec_time_s': 6.856255875000045}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1108307', 'exec_time_s': 4.242148334000035}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '966413', 'exec_time_s': 6.382077416999948}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '966413', 'exec_time_s': 5.503656666999973}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '966413', 'exec_time_s': 8.330483541999968}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '966413', 'exec_time_s': 5.4268692499999815}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1111546', 'exec_time_s': 4.623556084000029}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1111546', 'exec_time_s': 3.972580124999979}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1111546', 'exec_time_s': 5.987687250000022}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1111546', 'exec_time_s': 3.9500507500000026}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '156493', 'exec_time_s': 0.6126175839999632}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '156493', 'exec_time_s': 0.5572917499999903}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '156493', 'exec_time_s': 0.7303604580000069}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '156493', 'exec_time_s': 0.5564059170000064}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1124145', 'exec_time_s': 0.4015412500000366}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1124145', 'exec_time_s': 0.39134537500001443}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1124145', 'exec_time_s': 0.40089708300001803}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1124145', 'exec_time_s': 0.39268133399997396}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1110199', 'exec_time_s': 3.8560440420000077}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1110199', 'exec_time_s': 3.833178791000023}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1110199', 'exec_time_s': 1.2550117920000048}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1110199', 'exec_time_s': 1.1965097500000184}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1056204', 'exec_time_s': 2.9439222080000036}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1056204', 'exec_time_s': 2.1184740830000237}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1056204', 'exec_time_s': 4.922859082999992}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1056204', 'exec_time_s': 2.1462858749999896}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '199143', 'exec_time_s': 2.731148625000003}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '199143', 'exec_time_s': 2.086187124999981}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '199143', 'exec_time_s': 4.308764750000023}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '199143', 'exec_time_s': 2.062888166999983}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '835929', 'exec_time_s': 14.986192290999952}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '835929', 'exec_time_s': 14.981932625000013}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '835929', 'exec_time_s': 18.066867000000002}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '835929', 'exec_time_s': 17.906749750000017}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1063750', 'exec_time_s': 1.893161374999977}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1063750', 'exec_time_s': 1.760356457999933}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1063750', 'exec_time_s': 2.3845841660000815}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1063750', 'exec_time_s': 1.7800425409999434}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1104031', 'exec_time_s': 10.736488375000022}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1104031', 'exec_time_s': 8.947779541999921}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1104031', 'exec_time_s': 14.930337082999927}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1104031', 'exec_time_s': 8.941718042000048}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '398483', 'exec_time_s': 0.2499958329999572}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '398483', 'exec_time_s': 0.15010479099998975}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '398483', 'exec_time_s': 0.5134685829999626}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '398483', 'exec_time_s': 0.15109875000007378}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '432930', 'exec_time_s': 14.686807249999902}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '432930', 'exec_time_s': 14.651779916999999}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '432930', 'exec_time_s': 14.837518042000056}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '432930', 'exec_time_s': 14.749965458999895}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '478605', 'exec_time_s': 0.1665530000000217}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '478605', 'exec_time_s': 0.1416226659999893}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '478605', 'exec_time_s': 0.5982447080000384}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '478605', 'exec_time_s': 0.48733945799995126}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1044797', 'exec_time_s': 0.6063955420000866}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1044797', 'exec_time_s': 0.49853220900001816}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1044797', 'exec_time_s': 0.7472002089999705}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1044797', 'exec_time_s': 0.49627399999997124}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1124464', 'exec_time_s': 7.241190708999966}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1124464', 'exec_time_s': 7.241474083999947}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1124464', 'exec_time_s': 7.16595749999999}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1124464', 'exec_time_s': 7.235421374999987}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1107988', 'exec_time_s': 2.893585958000017}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1107988', 'exec_time_s': 2.71835858299994}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1107988', 'exec_time_s': 3.3242309999999407}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1107988', 'exec_time_s': 2.7892636249999896}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '130510', 'exec_time_s': 0.1673179160000018}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '130510', 'exec_time_s': 0.1542817910000167}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '130510', 'exec_time_s': 0.18000837500005673}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '130510', 'exec_time_s': 0.16006583400007912}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1127893', 'exec_time_s': 0.15397791700002017}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1127893', 'exec_time_s': 0.09649883399993087}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1127893', 'exec_time_s': 0.3195544999999811}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1127893', 'exec_time_s': 0.09770320799998444}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1135377', 'exec_time_s': 0.5352829580000389}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1135377', 'exec_time_s': 0.3506760000000213}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1135377', 'exec_time_s': 0.9922379170000113}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1135377', 'exec_time_s': 0.3319911250000587}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1126206', 'exec_time_s': 7.307444959000009}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1126206', 'exec_time_s': 6.112347707999902}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1126206', 'exec_time_s': 23.155463791999978}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1126206', 'exec_time_s': 19.608452416999967}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '645693', 'exec_time_s': 2.264821166000047}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '645693', 'exec_time_s': 2.1262747079999826}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '645693', 'exec_time_s': 2.6656177080000134}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '645693', 'exec_time_s': 2.1050882079999838}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1133328', 'exec_time_s': 2.410586125000009}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1133328', 'exec_time_s': 2.0136388339999485}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1133328', 'exec_time_s': 3.409502416999999}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1133328', 'exec_time_s': 1.9919460410000056}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '646207', 'exec_time_s': 1.0473381250000102}
{'empty': False, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '646207', 'exec_time_s': 0.8420124589999887}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '646207', 'exec_time_s': 0.9162860000000137}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '646207', 'exec_time_s': 0.2742665839999745}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive ternary', 'qid': '1012021', 'exec_time_s': 8.625370499999917}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_uncompressed TFIDF 20 conjunctive skipping', 'qid': '1012021', 'exec_time_s': 8.581106417}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive ternary', 'qid': '1012021', 'exec_time_s': 8.908802625000021}
{'empty': True, 'name': 'indexes_full_do_stemming_keep_stopwords_gamma TFIDF 20 conjunctive skipping', 'qid': '1012021', 'exec_time_s': 8.465975041999968}
